2.265466492947592302e-03 1.548482123227258589e-02 -2.025827641232535309e-02 -1.395901207303040098e-02 1.054199399612368651e-02 -4.110622972883996862e-03 1.148421176634482552e-02 -1.153849240744762514e-02 -2.145924796180955982e-02 -2.625294467392990001e-03
-3.766821478517021204e-02 1.446718718576798591e-03 4.322338184644187314e-03 -1.190552433530401265e-02 1.993700066904886305e-03 4.474592349790497241e-03 2.459222142488120405e-02 2.447254878863609068e-02 6.169863320321161346e-03 -1.382885625589004228e-02
9.212434025994380507e-03 -1.712219773901376210e-02 -2.644203313091265072e-03 -1.764175877399500394e-02 -2.361381919817656140e-03 2.301111522107542745e-02 2.624647713822412728e-02 -2.774642095114559018e-02 6.289412935860180451e-03 1.081946040480925159e-02
7.465020938221711422e-03 -3.401869090336454710e-02 2.587627438432170759e-02 -2.934344101873172239e-02 1.365291902907163693e-02 -2.683166455565413888e-02 4.942846093098492329e-03 4.220837482236611260e-02 -1.179581947456368601e-02 -1.354297668838370721e-03
-1.360765437626392134e-02 -4.975858661971894505e-03 9.777426095790870547e-03 -1.596968821427583937e-02 8.544678132304727933e-03 9.144403865621507366e-03 -1.463146988592423439e-02 -1.398848308691561827e-02 -2.442528839010851046e-03 -7.756886207060525139e-03
-3.013034767698825455e-03 2.677528325234876036e-02 2.684916651883494446e-02 -5.062870923859494679e-03 -1.895954225090040399e-02 3.584213050319266271e-03 -2.129383735394521637e-02 -5.257464439624790452e-03 1.810359431490924167e-02 -8.359610178708119441e-03
-2.808611459988737472e-02 -4.197709365143251214e-02 -1.564103528979967142e-02 -1.114569815203878683e-02 5.115896400999739996e-02 2.187644431324883149e-02 -1.269539634405237281e-02 -2.376840029520670052e-03 3.545507139828053041e-03 -2.279423176981572232e-03
-2.840008178662145610e-02 -8.320667853593971888e-03 8.119533220933596029e-03 -1.643733368426868180e-02 -5.216625995279165415e-03 -2.419264873709390737e-02 1.048197057415233349e-02 6.904306145238603941e-03 -6.160147834420873908e-03 -5.455134177264633899e-02
-4.066263355080114265e-03 1.302839521594846561e-02 1.471281897129064938e-02 4.382307612514044800e-04 2.154743301894188057e-02 2.159559166187568005e-02 -5.656402798947694072e-03 1.003335985527690696e-02 6.063691777338308699e-03 1.050443162538842665e-02
6.244744632312604175e-03 5.317572747242749892e-03 2.107186610104398901e-03 -2.069781366431649658e-02 1.812964194953991040e-02 -1.912096407976739826e-02 1.788956622063398371e-03 -1.074368192959549925e-02 1.987761641710690530e-02 3.879294076498011196e-03
6.728000955807593539e-05 -7.484464837927968031e-03 -3.313141190383368795e-02 -1.801689092135378562e-02 2.534549522162971372e-02 -1.566739054547715629e-02 2.194312148965053139e-02 -4.810196345306262840e-03 1.455436812667491864e-02 -8.678533914712025302e-03
3.141284362069841907e-02 1.738446058916667120e-02 -2.596738247616304021e-02 2.769086138977731870e-02 2.991527595232482822e-02 1.061466254213702491e-02 -1.648249519277131953e-02 -1.677643412566934625e-02 1.480236462273312736e-03 1.792224091628384294e-02
-1.806525228181817336e-02 -1.660705478886321390e-02 -1.429550831922027886e-02 1.828497364120637396e-03 1.191747360837421520e-02 2.598484553243976536e-02 -1.990210331917387915e-02 7.692247655288386200e-03 -4.165717651556287426e-02 9.840203548825508101e-03
-1.906588316012379491e-02 -3.560574822520821275e-02 -1.522715822005768667e-02 -8.880477810971631331e-03 5.345227833468898203e-03 -2.851412859841241827e-03 -1.111017455658823948e-02 -3.936936224873757890e-03 -3.826865880813811599e-02 -7.654333095908263246e-03
5.546391838518115527e-03 7.344749831638200388e-03 1.008302727995016509e-02 -2.160827807992183117e-02 -2.253127861772202811e-02 -3.031303696523761360e-03 5.317370959789868325e-03 2.074187816600052761e-02 -1.256399581952064026e-02 -1.174096767727724182e-03
2.267639678958562402e-02 -8.661625972337841373e-03 2.635828204838722155e-03 3.665752318869332921e-02 2.994316636373203777e-02 -5.536971759634571298e-03 -3.592968860266896550e-03 1.671877424012590055e-02 2.267369340479719400e-02 -1.802796238143029514e-02
-2.925383960291550595e-02 6.194825655717523839e-03 3.239156163009705540e-03 -6.825693739927666745e-03 8.981567101086504815e-03 7.255920079764436280e-03 -1.289111892135422904e-02 -2.397048961792651312e-02 1.133668962731555242e-02 8.537838340926907216e-03
-2.125745340599541344e-02 7.677028333300553410e-04 5.423884726755301249e-03 -3.601995108184725958e-02 1.134019438261247084e-02 -7.753510485615134826e-03 -2.099348537909693016e-02 2.872055803252944288e-03 -2.754400588385147453e-02 4.447047782693539300e-03
1.876110630987575661e-02 -2.024221648238915330e-02 -5.574146698968210009e-03 1.416715678714255446e-02 -6.315885914710458668e-03 -3.054769225947830472e-02 1.231140962033378840e-02 -6.655678615730183795e-03 -8.509818920599685615e-03 -6.540371551586134091e-03
-8.503487849006206162e-03 2.809865596613605673e-02 2.408316104472808035e-04 8.852102691900148868e-03 1.586730174651872910e-02 2.080144054256449077e-02 -4.336054311174168674e-03 8.469313273351205401e-03 -1.600532593614389237e-02 9.631248970043190111e-03
-6.309213503017378766e-03 3.622101526480658862e-02 -2.100327081516027358e-02 1.884095523378281553e-02 1.396741955974954534e-02 3.744035836275420165e-03 1.016220962467092453e-02 3.996197678913353431e-03 -2.310774947480776637e-02 2.453217293258622145e-02
2.635419424885920674e-03 4.053992568641609680e-03 2.352955831370655369e-03 -2.876618374242937478e-03 1.799755258159826260e-02 7.669688748502392038e-03 -8.757074732902993611e-03 1.183140856735030895e-02 -6.188237589177881040e-03 3.379056155813683904e-02
-3.774256232836940839e-02 2.481446213003795156e-02 3.221989766857144555e-02 -1.843482768514507694e-02 -2.713948971322811127e-04 -8.411874295075578295e-03 -9.040828743909224904e-03 8.770852257633627094e-03 1.172029240056330843e-02 -3.030973044989550020e-03
-1.605872445084758487e-03 3.087867088105848354e-02 -4.730187262249080371e-03 1.894821917706723813e-02 -1.097601826484999495e-02 2.716872881920352062e-02 1.511831360876705714e-02 -7.456555627717529342e-04 -1.546740144716087471e-02 -1.879781553689632151e-02
-1.471344159094733518e-02 -7.360698006273153592e-03 1.590557153253575884e-02 4.479100020435804706e-03 7.216028645624761317e-03 1.605422454432855681e-02 -2.462447406548425553e-03 -2.796231318869780297e-02 -1.768235932657107740e-02 -1.301340183729120595e-02
-3.309155389244424622e-02 1.304355020924876166e-02 1.524033637179367066e-02 -6.291260099153591495e-03 7.118125288604617955e-03 -6.868713118901690826e-03 5.304379582939704662e-04 1.167443342318473173e-02 -8.089361806450225817e-03 -3.532537812906014728e-03
2.641594405531824327e-02 1.967368068101580519e-04 -2.276367014331702118e-02 -3.786999767257879720e-03 2.701010603562866135e-03 1.535459260843160569e-02 -1.948303031168826735e-02 2.140280673009366252e-02 1.111674506690688187e-02 -4.750205169733504734e-02
-2.152842882985139730e-03 1.984655415115612817e-02 1.840840805346537906e-02 -5.564169094502090067e-03 6.384224483780632717e-03 3.350858800833477619e-02 -6.162660175072591333e-03 5.542117992561990114e-03 -1.504433188883611515e-02 1.838643665877031860e-02
3.722598317187071626e-02 -2.023900325275852438e-02 1.009561137521747427e-02 -7.181335372171894927e-04 -7.327214475550022400e-03 -1.944626497132978526e-02 -1.295912287529169850e-02 -9.376452394589391073e-03 -2.972100863764798166e-04 -2.118597612855828774e-02
-5.420273888643504893e-03 -1.027737937999761465e-02 5.788396766729925549e-03 3.491659756582967539e-03 1.260182492359964053e-02 2.120712782263011950e-02 1.513413963874729942e-02 3.647270153154598578e-03 5.816704772384270923e-03 -1.885390161581908600e-02
-1.412407742432590305e-02 3.760398133620274086e-02 9.084738216662037458e-03 4.237427984308471634e-04 -1.493345804824148561e-02 -1.100650052728902213e-02 -3.173955169398612330e-02 -5.263564490127459975e-04 -1.813546472499299664e-02 1.133585470535810984e-02
-6.814849868609191078e-03 2.804044019678271146e-02 -6.155122627682923933e-04 -2.424442740774437194e-02 -2.000592270012948107e-02 -3.098139662463123695e-02 2.058903983512079885e-02 1.857895026640632007e-03 6.936867356049228502e-03 2.290963914813914579e-02
2.306973768450689202e-02 2.291964837130777699e-02 -2.481948857784462004e-02 3.004223695966284479e-03 1.394908140525859871e-03 -4.160732653553099111e-03 -2.645083500959273179e-02 -6.234617838336807549e-03 1.379371336452719227e-02 -1.039675793757392601e-02
-1.544524142396859305e-02 -3.387004217998282329e-02 -2.313465730939239049e-03 -1.522625422203989498e-02 -1.340969496761777778e-03 -4.830721430064883505e-03 -8.009639067480216548e-03 1.381105502322544677e-02 -7.739092875629805142e-03 7.982875117293770570e-03
7.720856085447453700e-03 3.918953787326898315e-03 -4.248553031419423365e-02 2.069100862513137754e-02 3.934540562439305111e-02 2.525896137410790429e-02 1.018288673778595770e-02 -3.998209010445108458e-02 2.183207263822188257e-02 5.134641577721232170e-02
9.300686460625198423e-03 -9.761148879368465939e-03 8.659268873851912185e-03 -4.585664708003200050e-03 -2.249995500761236764e-02 2.850434194941514274e-02 -1.921524884180651066e-02 2.209030298455723698e-02 -1.251798997840323537e-02 -2.156472151505624962e-02
-6.192975663639003862e-03 1.949022981461619782e-03 -1.726719665824446096e-02 2.706224785033598326e-02 -1.634870241593172190e-03 1.446672465323811793e-03 -1.316781508106768320e-02 1.082381344588481328e-02 1.938052548100284433e-02 1.931325049553203610e-02
4.750742532917333338e-02 -1.698721278483952130e-02 7.787420674132980968e-03 -2.200768260919545513e-02 -8.233226240036577159e-03 1.178542882854070883e-02 7.426577964850225068e-03 -1.979341297414417833e-02 3.270661613036672435e-03 -2.280180103603520955e-02
-1.973965965276572310e-02 6.730184510479705548e-03 -3.846622414499321213e-02 -5.464104446191222868e-03 2.630604737729028836e-02 -1.396742134404127013e-02 -3.039979851020067556e-02 1.885148829930555214e-02 -2.927017302308978358e-02 8.993408281423186448e-03
1.271869735420325283e-02 4.985414676404949924e-03 -2.234492918479081755e-02 3.428346792718553471e-02 5.677402207046234987e-03 4.597740809252879451e-03 -5.666064311383543252e-03 2.755947999657904282e-02 5.560397295207041013e-03 6.998567845466567225e-03
2.703184820525780102e-02 -3.716235622965649577e-02 1.418423298251101847e-02 1.182955215513347910e-02 2.613190235920318308e-02 2.290107770701639914e-02 4.788633954945603101e-03 -7.952704766458287139e-03 3.940391528660516958e-03 -2.855025897368567919e-02
1.344909151599978960e-02 -3.659567063117145913e-02 -3.252053566601492696e-02 5.744968955758116133e-04 1.249140556878286859e-02 -1.987066569803007735e-03 1.351694601508963804e-02 -1.317426994915289404e-02 -1.189587813282743170e-02 1.228678282379248865e-02
-6.965206371479695791e-03 -1.643474624170533985e-02 2.168569611739337016e-02 -3.489529500927825850e-02 1.451924323418322428e-02 -1.613064015828004349e-02 -2.289200749717974076e-02 -1.425946265842808363e-04 3.577822924576874036e-02 -1.471602338078520887e-02
7.069317023573482885e-03 1.082883355573001187e-02 1.655789578693567937e-02 -1.056902332000837948e-02 9.561162419660398232e-03 1.853196280602734461e-02 -5.533161092559369873e-03 1.997063743262908128e-02 8.117213614447711320e-03 4.522929576782922824e-03
2.195106575161548043e-02 -1.433086940866253566e-02 2.900889076429244429e-02 7.077114017311348336e-03 -2.184121895340590883e-02 -2.027283952685478632e-02 -6.128059055043414208e-03 3.434087938252088079e-02 5.235669224189192471e-03 -2.002081921929657962e-02
-5.629799148487433288e-04 3.649119380029881843e-03 1.967155455096133640e-02 2.808958799589282226e-02 -6.210129751443989495e-03 -1.099221158212286727e-02 -6.336181439154723628e-03 -1.180484690894172996e-02 -2.500922078640978319e-02 -1.815146554139892079e-02
-2.437308638133547315e-03 1.799614904319828124e-02 -2.623753079715749476e-02 -7.054035159533986882e-03 3.439481287371915202e-03 -1.469432097543086832e-02 1.130051023605299458e-02 -1.783511471585841985e-03 3.338658576984560034e-02 1.825195532143187097e-02
-1.158544945279384002e-02 3.410518453531320715e-02 9.373043189896202235e-03 -1.538584391754455744e-02 1.750312218438077050e-02 1.200308547881177162e-02 4.856095865897179856e-03 1.455728706118958153e-02 -1.354781179359413126e-02 -3.134865436230441227e-02
-2.425315379140509028e-02 -3.755789792777763231e-02 1.193609480722473276e-02 5.776037487637567837e-03 2.060552237393235842e-02 -6.112803542096999221e-03 4.810403005654778283e-03 1.821890461402777411e-02 1.840667122558701380e-02 -1.115595268010859814e-02
-1.074487765604095930e-02 1.487823180100404999e-02 -9.543557203182428603e-03 -4.419677362788853106e-03 2.089934732573603404e-02 1.034481906040975174e-02 -6.164755823180390233e-03 -1.469623971700002862e-02 1.672223741879510367e-02 1.718646055780431378e-02
-7.131190132090695945e-03 1.947565276442758675e-02 -2.339869425332956679e-02 1.278021702784209492e-02 1.669595216059032924e-02 -1.595083863269155036e-02 -5.003132110590441384e-02 -3.125282278629044203e-02 -8.128680817910273471e-03 -6.039489641934433876e-03
2.277911185269700101e-02 -1.486466417311513473e-02 -2.650336411426557418e-02 2.721171733605047896e-03 4.463509759795884248e-03 -6.861932787163764567e-04 -9.185231666946905987e-03 4.285097627550753414e-03 -1.399030599589101698e-02 1.736293683903868817e-02
-5.346083398295798858e-03 9.718050196831319251e-03 8.163219398737585689e-03 -1.706742447409011557e-02 4.000132492017594021e-02 -1.907179272185956231e-02 -3.322117400542722119e-03 1.454588427114743082e-04 -1.467647101714065344e-02 -1.659676202331859807e-02
-5.284434601131384433e-03 3.087622671181683193e-04 -3.372125821432583187e-02 -1.343061491634175986e-02 8.272607063759354964e-03 1.684592371171797845e-02 -1.256317141154928221e-02 1.659605719067671833e-02 -4.346698951552981777e-03 -3.503106253691232706e-03
-2.607509538401475702e-02 1.391450312970196222e-03 -1.154643370855688292e-03 -3.512488338255643355e-02 -4.106943396974206163e-03 2.688676588800533590e-02 2.489649331276553787e-02 -2.534868503411033189e-02 -1.382817807397818816e-02 1.092887027893996686e-02
-1.139361073275673396e-02 -1.955147070690167396e-02 -2.337243209122016191e-02 -1.018627901835859884e-02 4.904615871683066196e-03 -1.770891618345228624e-02 1.618734808949174805e-02 1.969648118242443846e-02 2.957500982306656215e-03 7.912091007345576840e-03
3.770360007233362204e-02 8.751467682279365570e-03 8.767724628458888406e-03 -6.626226141169024204e-03 -3.589044518402202243e-03 -9.872765650125544037e-03 -3.488832284249497595e-02 4.489017274684241332e-02 -1.054809565991585846e-02 -1.709079540024772276e-02
-7.525712031672271082e-03 5.654267018512798429e-04 4.839881175822018165e-04 1.545322913471916873e-02 -1.529210054078135317e-02 -1.895076750890809653e-02 2.276401950403449462e-02 -7.119238416131035835e-03 4.452780356718004026e-03 -1.271067470864320134e-02
-5.652446177186305981e-04 1.301290222392342127e-02 -1.409244738879213317e-02 -4.160209322884731581e-02 6.759951869487337318e-03 2.821566968992468907e-02 -3.914574237560604353e-02 -1.672963713243039510e-02 -3.332345195265296565e-03 -6.045300003117991088e-03
-1.689274573766805926e-02 1.251367695017264201e-03 -1.785584103175440890e-02 2.372890672492267931e-03 -1.197695510944450474e-02 -9.623131106303018517e-03 -1.387319086734013947e-02 1.002973440927771957e-02 9.014868404334687793e-03 -2.703755463371275425e-02
-8.228602336762229005e-03 3.682508588390455417e-03 -1.221289023275495302e-02 1.907933770380540114e-02 1.543618937335103922e-03 6.044786592683680689e-03 -5.661317355365911089e-03 7.407712269435260018e-03 -3.574308519016672521e-03 2.793579284828350343e-02
4.696156960026350718e-02 5.242015317150384990e-03 -3.172338531763718716e-02 -1.405458665934743168e-02 -2.259528860151146720e-02 -2.210273120944704003e-02 1.677674355622523622e-02 -8.740661685017657445e-03 7.231846954632486016e-03 -2.340172470240372768e-02
2.528640467937438158e-02 -2.430095287268601786e-02 1.465401258729494109e-02 -8.045332180669899705e-03 4.579641072769625315e-02 8.525206197154794677e-03 2.976619721909423092e-03 -1.711835515072779659e-03 1.841992019486558135e-02 2.065540511246740166e-02
-3.060700065086949598e-02 -7.617384585924612261e-03 4.036508482966474215e-02 3.401195838226211965e-02 1.300842082801734537e-02 -1.808749442576852023e-02 7.038705560954022951e-03 -3.398185533359213834e-02 -5.519180169140571607e-03 -1.535119720822754504e-02
2.784667088849113875e-02 2.483122376811627841e-02 1.936249686145229479e-02 2.917481656192072448e-02 1.778056863861322834e-02 2.805552924170268483e-02 -9.988845318775719032e-03 -1.754161167856403691e-02 -1.238459095783541949e-02 -7.325338297154622771e-03
4.559575684520656910e-03 7.594853734398616940e-03 -6.486560864152258370e-04 -1.122749284761956866e-02 -1.132238960400342755e-02 4.302471437672357978e-03 1.760678225052527898e-02 1.947934095072856656e-02 -1.955699421595499810e-03 -2.166575120119850970e-02
3.205529623277800829e-03 -8.555060175508154632e-03 2.291156418666247252e-02 -2.958617389882296778e-03 1.609024901811839658e-02 1.135454902104217172e-02 1.117816371966695761e-02 -1.238828094786999061e-02 -1.042628604792060352e-04 8.391146587900182030e-03
3.081115969681658129e-02 -1.322187038580320551e-02 1.428859395385521577e-02 -1.501580159307247010e-02 -1.862849428202772301e-02 3.384556049757950734e-03 1.925025773149728961e-02 -1.986006465686232861e-02 -3.003536985497519754e-02 -2.959731002817670743e-03
-2.145069308343292621e-03 1.407413430381060588e-03 3.021366149376366467e-02 1.211314246711239426e-02 -5.961456217258491973e-03 -3.363969910557242093e-03 1.646953751792633314e-02 -1.291250883441755204e-02 -1.202066682830894503e-02 -2.122619788561475387e-02
-4.800471756094337912e-03 -1.771842642035643977e-04 6.555112548483271913e-03 -2.391670432260603954e-02 -1.764849263464779439e-02 1.003974454671758415e-02 -3.180065705657729447e-03 -3.050017611756577346e-02 2.204476086532456552e-02 -5.865774071085783775e-03
1.255083137681107207e-02 -1.291284392775395376e-02 2.163944906067171575e-02 1.373794483483123559e-02 1.084448235612285247e-02 -2.027601342647832386e-02 -3.028729492642695271e-03 2.707454486775550187e-02 4.258337143999292584e-03 -3.348166252305490812e-03
-2.607460115822865521e-02 4.184514767447992251e-02 -3.891381223141515688e-02 -2.192398084154378694e-04 -2.175517509274895941e-02 4.683995160708155810e-03 1.792245805911802606e-03 1.127945342320430325e-02 4.145481594831656319e-02 1.043626615281076885e-02
-6.761904845344870497e-03 1.061218923792643480e-02 1.090789128298771601e-02 -5.354682363604559370e-04 -9.014693297209051479e-03 -3.122431864285752506e-03 -5.050222641283643420e-03 -2.382416944681352983e-02 -9.086522684694880309e-03 -2.201868404870885310e-02
3.961538418428083713e-02 -1.235629086998295094e-02 -1.202253711720434153e-02 5.183441603005531362e-03 -2.891475950173973478e-02 -1.580888316510950173e-02 -3.081504679285031190e-02 -1.121431109218640892e-02 1.927635340282158813e-02 2.707501062173882367e-02
4.080936808134494505e-03 1.012462393061065377e-02 4.196599161010117207e-02 -3.581993296025111351e-02 -5.789363674719767315e-04 -9.168124202032090428e-03 2.326304452655768643e-02 9.280391450082874430e-03 1.755140483172776961e-02 2.430477597782675688e-03
-7.015396734800737749e-03 -2.320954812606694853e-02 3.799933887980544434e-02 3.510667537179297526e-02 4.000883549917140514e-02 1.584219480377203546e-02 2.016989447491480611e-02 -8.701245871246685720e-03 2.682559092261204044e-03 -1.004613443006701842e-02
3.866481943900524319e-03 -2.228740649361866596e-02 -8.858848821721195324e-03 -6.121467638524899849e-03 1.916279553827811288e-02 -9.751731509178896556e-03 3.956033586098191973e-03 1.617914869376990694e-02 1.437315545282249508e-02 1.543917190931363504e-03
-6.890114020053455558e-03 3.706832512239036743e-04 1.745108213437948988e-02 2.200264154360537933e-02 -1.522863863103945600e-02 1.635230472231012297e-02 3.486789732440769701e-02 7.481337423141932313e-03 7.947415534096807788e-03 2.306436268663555195e-02
1.062706389277324678e-02 -2.798736561369218490e-04 1.082309015296433093e-02 2.783927323572851775e-02 5.567541497436647498e-04 3.845628769695934313e-02 -2.110767372805974831e-02 2.014550609997842884e-02 -2.445278936356172841e-02 8.196281725622011835e-03
2.248006111435636376e-02 3.070107477954531205e-02 1.378755891137384759e-03 7.073198570318859789e-04 -2.951131725226732380e-02 -5.509962126023609276e-03 -3.945515023816827116e-03 2.278960362361279191e-02 -2.516249136342542034e-02 -6.612819570298980598e-03
-1.224136171808446957e-02 -3.355641951453785035e-03 -5.135450549989158987e-03 1.179387606435720534e-02 -2.835599218666844112e-02 -3.372536781881464284e-03 -2.111996919695259545e-02 -1.464742039792925332e-02 1.501108898146916171e-02 1.106422673889337002e-02
3.035600812570326060e-02 -1.394335804978773328e-03 -1.741959993342611897e-03 -1.852334835891341486e-02 3.860964259820456098e-03 -3.670391009128760526e-03 2.465416786848549299e-02 6.809513584758041145e-03 6.139520313598905397e-03 -2.575695350606251304e-03
-5.935102999062259396e-03 2.747653401638027165e-03 1.900730636212915464e-02 -1.383605509778868415e-03 4.241084784976965698e-04 -2.949653915437633681e-02 -1.200482478712855926e-02 -8.230870027300912772e-03 1.190443372780315874e-02 -2.461910673526565216e-02
-1.387310028286864796e-02 1.412486495200178556e-02 1.017954427854072738e-02 -2.497221030279023635e-03 7.165962465796034235e-03 -5.382973321857458318e-03 3.784768146399969391e-03 9.759532758508037212e-03 -7.202547461493590854e-03 1.076432632884937769e-02
-1.513147057239505426e-02 -3.714275774262622287e-02 5.180803612456505100e-03 1.223958788755303423e-02 1.727431299411028021e-02 -2.221794773795130254e-02 -1.327217723128964501e-02 -4.510264500493412279e-03 -1.080522499032616178e-02 -1.894778335518187973e-02
2.496228442265500339e-03 -1.770066002167156635e-04 1.855899460103474854e-02 -1.299856265540855725e-02 -4.360643899777414019e-03 2.362006078684809537e-02 6.991965972751683182e-03 -2.519806218472578005e-02 -1.613363538789924431e-02 1.298944736069456048e-02
7.230948092824386261e-03 -1.930545707504737266e-02 -5.037754787558110063e-03 -2.421916524001139701e-02 -1.208429838690389460e-02 1.825944445842070385e-02 4.270940733787193661e-02 7.735245714055923733e-03 2.293021509703787805e-02 1.125170298246122233e-02
-9.768758102175282773e-03 -8.416754368781085779e-03 5.457466829307479686e-03 -1.137640745946942242e-02 -1.161651159862203426e-03 -1.890049462327553827e-03 6.210488606732873264e-04 1.740999303538590809e-02 -8.726622917077143243e-03 -5.926227685222897577e-03
-2.358629020798852852e-02 -7.520146089779269211e-03 -9.281982244707474156e-03 6.929584282189591056e-03 -1.833144257830640611e-03 1.317320934595845889e-03 1.855194451408016809e-02 7.448586721680552220e-03 6.746671969008348480e-03 -1.364195101980156428e-03
-2.266962390633479180e-02 -7.453473275892519940e-04 -4.748940785800571246e-02 3.638916331595431347e-02 6.162243245118945514e-03 1.377179051135664703e-02 1.223770516868541436e-02 1.441011566705112205e-02 1.493663677626903656e-02 -1.050895337808294312e-02
-1.131785383957034825e-02 -8.888815167392909861e-03 -2.014092120819165749e-02 2.593581879167459331e-02 -4.669042350744975062e-02 -1.543485447671691727e-02 -1.103623176717717647e-02 5.655038677806610570e-03 1.346258292117866878e-02 -2.260059953255082882e-02
-1.121543784986351114e-03 3.134173391427249461e-02 -5.870237851518114204e-03 -5.354437236396782790e-02 3.838595440660035052e-02 -1.087119290532579871e-02 6.546536730000166587e-04 -1.011882818283669876e-02 -1.401581167372773027e-03 1.753062680872046267e-02
